Fecha,Importe,Categoria
2022-09-19,-13.44,compras
2024-02-19,-15.62,suscripcion
2024-07-11,-0.29,tecnologia
2024-02-01,-28.5,compras
2021-06-28,-0.1,otros
2020-03-02,2658.86,ingresos
2020-07-27,-11.52,prestamo
2021-10-29,-14.73,compras
2020-01-08,-38.88,servicios
2021-08-26,-0.95,tecnologia
2019-11-14,-164.14,tecnologi­a
2024-08-16,-663.85,vivienda
2023-11-03,-17.75,otros
2023-05-12,-569.05,prestamo
2024-08-22,-30.7,tecnologia
2024-04-25,3.25,mascota
2022-01-23,-5.57,comida_fuera
2024-04-24,-2.35,suscripcion
2024-07-09,-5.18,seguros
2021-09-30,2.94,otros
2022-02-17,-422.89,vivienda
2024-02-16,-48.25,transporte
2024-04-24,-1.64,viajes
2023-10-03,-112.15,tecnologia
2020-12-20,-6.81,transporte
2019-10-09,-14.0,ocio
2022-07-25,-18.9,mascota
2021-11-25,-2.51,salud
2023-10-21,-2.71,amazon
2023-04-07,-9.25,viajes
2023-02-04,-2.18,mascota
2022-10-30,0.83,impuestos
2022-06-24,-6.32,suscripcion
2020-12-14,-5.9,comida
2024-10-23,-30.8,mascota
2023-02-01,-7.13,mascota
2023-04-17,4.48,transporte
2022-05-04,-5.09,comida_fuera
2019-09-21,-11.69,ocio
2021-07-07,8.48,servicios
2024-05-29,-14.3,movimiento
2022-11-06,-759.28,prestamo
2023-10-20,-0.78,transporte
2020-12-20,910.54,ingresos
2019-06-03,-5.65,tecnologia
2019-09-22,-6.83,comida_fuera
2023-03-11,-3.07,transporte
2022-07-05,-15.5,compras
2023-02-13,-80.62,movimiento
2021-02-23,-303.27,servicios
2022-06-22,22.62,ingresos
2022-08-09,-9.7,comida_fuera
2023-04-25,419.22,ingresos
2023-12-23,-31.42,transporte
2022-11-02,-5.73,movimiento
2019-11-18,-128.76,movimiento
2021-09-04,-14.72,servicios
2022-06-25,1028.88,ingresos
2021-06-13,-2.75,salud
2023-04-01,-9.83,ocio
2019-11-12,-484.18,prestamo
2023-02-18,-17.29,movimiento
2019-09-02,-79.84,servicios
2022-11-17,-11.54,amazon
2021-11-16,127.64,ingresos
2024-04-10,-0.02,amazon
2019-07-08,-92.16,servicios
2020-06-11,-98.73,suscripcion
2024-08-20,-63.54,servicios
2021-11-15,-8.92,movimiento
2020-02-18,-69.45,compras
2021-04-04,4.57,viajes
2019-11-08,-12.47,ocio
2020-09-03,-364.9,impuestos
2023-11-28,-0.97,tecnologia
2024-11-13,683.94,ingresos
2019-10-31,-9.74,comida_fuera
2024-11-21,145.34,seguros
2023-07-29,-12.96,suscripcion
2021-11-18,-4.04,comida_fuera
2021-11-06,-7.69,otros
2025-02-28,1.86,comida
2023-01-12,0.67,amazon
2024-02-13,-12.78,comida
2023-01-23,-20.35,mascota
2023-06-06,-1.29,tecnologia
2021-12-01,-19.91,bizum
2023-11-20,0.59,amazon
2020-12-02,-13.3,suscripcion
2024-12-31,-11.94,comida_fuera
2024-04-09,-128.19,impuestos
2023-06-30,-5.17,suscripcion
2024-03-05,-25.95,servicios
2022-01-09,30.52,ingresos
2024-06-30,-470.89,vivienda
2019-06-18,-9.81,comida
2024-02-07,2.79,ingresos
2019-05-31,-11.11,salud
2020-05-21,-13.28,comida_fuera
2024-08-17,-95.8,impuestos
2024-04-24,-47.94,tecnologia
2024-03-27,-9.87,transporte
2021-01-01,-44.21,comida_fuera
2021-12-19,-38.41,mascota
2024-11-11,-0.77,suscripcion
2022-08-29,-7.37,comida
2024-07-04,-10.05,compras
2022-05-07,-122.23,impuestos
2023-07-26,-6.57,bizum
2021-12-10,-40.47,viajes
2022-04-06,-10.9,suscripcion
2022-02-03,-322.91,prestamo
2023-02-11,-6.11,transporte
2021-02-21,-268.52,movimiento
2023-11-17,-1.2,comida_fuera
2021-04-27,-51.22,servicios
2024-07-08,-5.1,servicios
2019-09-25,-9.83,viajes
2021-02-07,-3.18,comida_fuera
2024-07-09,-0.17,salud
2019-10-10,-10.85,suscripcion
2024-06-18,-9.9,suscripcion
2023-01-05,-42.09,viajes
2024-09-07,-12.1,ocio
2024-02-05,-16.3,servicios
2021-06-17,364.44,ingresos
2022-06-07,-118.84,bizum
2021-09-07,-19.59,transporte
2019-09-10,-16.69,suscripcion
2024-09-11,-15.41,ocio
2021-02-09,-833.47,prestamo
2024-07-08,-13.59,mascota
2023-06-14,-55.6,mascota
2023-06-13,-9.78,amazon
2023-01-01,1.13,comida
2021-10-19,-15.76,servicios
2022-10-01,-12.16,compras
2022-03-27,-0.7,tecnologia
2023-12-13,-4.95,comida
2024-09-14,-4.1,ocio
2023-12-12,-0.32,tecnologia
2024-02-07,-1.68,tecnologia
2024-01-25,-12.88,suscripcion
2023-04-14,-575.79,prestamo
2023-03-02,-10.74,ocio
2019-10-21,-14.16,comida_fuera
2023-06-23,-3.8,compras
2025-02-24,-85.07,impuestos
2024-09-26,-37.02,compras
2024-03-23,121.27,ingresos
2019-07-18,-8.87,comida_fuera
2020-12-15,-823.19,vivienda
2021-12-03,-553.62,vivienda
2021-07-17,-59.95,servicios
2024-12-22,8.8,tecnologia
2024-07-15,-96.8,comida_fuera
2023-08-14,-4.39,mascota
2021-04-18,-456.2,vivienda
2021-06-11,0.33,tecnologia
2025-02-28,-189.73,transporte
2024-02-11,-29.4,salud
2024-09-10,0.44,comida
2022-11-23,0.76,compras
2021-04-09,-7.21,otros
2021-10-03,-10.33,ocio
2021-09-09,-6.63,amazon
2024-03-12,-28.49,suscripcion
2021-01-03,-35.3,amazon
2022-06-01,6.02,transporte
2024-04-11,-163.4,otros
2022-05-18,-8.35,amazon
2021-09-21,-462.42,movimiento
2023-10-20,-7.94,compras
2024-08-24,-6.99,comida_fuera
2024-06-15,-11.55,servicios
2020-04-22,-10.56,comida_fuera
2021-12-04,-1.41,otros
2021-05-05,0.31,bizum
2022-05-25,15.15,ingresos
2022-02-28,-541.38,prestamo
2023-06-07,-132.77,movimiento
2023-06-02,-42.04,comida_fuera
2022-04-16,-1.83,salud
2024-11-13,-1.79,tecnologia
2024-06-22,-3.46,viajes
2023-06-08,-551.79,prestamo
2020-12-19,-18.0,mascota
2023-12-09,-7.34,bizum
2025-01-18,-12.82,compras
2022-11-18,-43.66,seguros
2020-01-11,-31.93,ocio
2024-11-13,-257.0,seguros
2021-12-19,-380.37,prestamo
2022-05-07,-12.88,compras
2021-08-29,-306.67,movimiento
2024-12-20,-1.39,salud
2024-11-18,-14.68,suscripcion
2022-07-24,-21.33,prestamo
2021-06-26,-4.07,otros
2023-01-17,-5.51,servicios
2024-08-30,-22.02,mascota
2020-05-07,-4.0,viajes
2021-11-14,-30.46,bizum
2021-08-25,-25.89,servicios
2021-10-04,12.98,ingresos
2022-11-16,0.44,comida
2023-05-16,154.74,ingresos
2023-06-11,-13.17,bizum
2024-04-17,-800.0,ahorro
2021-12-31,-300.0,ahorro
2021-12-01,-500.0,ahorro
2021-11-05,-300.0,ahorro
2021-08-05,-1000.0,ahorro
2021-08-01,-400.0,ahorro
2023-04-12,-1000.0,ahorro
2023-03-19,-600.0,ahorro
2023-03-15,-1300.0,ahorro
2023-03-01,-500.0,ahorro
2023-02-01,-250.0,ahorro
2023-02-01,-900.0,ahorro
2023-01-10,-600.0,ahorro
2022-03-01,-250.0,ahorro
2022-01-31,-500.0,ahorro
2024-03-07,-500.0,ahorro
2024-03-01,-600.0,ahorro
2020-05-29,-250.0,ahorro
2020-05-01,-250.0,ahorro
2020-04-29,-300.0,ahorro
2020-04-01,-250.0,ahorro
2020-03-01,-250.0,ahorro
2020-02-01,-250.0,ahorro
2020-01-01,-250.0,ahorro
2019-12-01,-250.0,ahorro
2019-11-01,-250.0,ahorro
2019-10-01,-250.0,ahorro
2019-09-01,-250.0,ahorro
2019-08-01,-250.0,ahorro
2019-07-31,-20.0,ahorro
2019-07-29,-10.0,ahorro
2019-07-01,-250.0,ahorro
2019-06-01,-250.0,ahorro
2020-10-01,-250.0,ahorro
2020-09-12,-400.0,ahorro
2020-09-14,-2000.0,ahorro
2020-09-01,-250.0,ahorro
2020-08-01,-250.0,ahorro
2020-07-01,-250.0,ahorro
2020-06-01,-250.0,ahorro
2021-07-03,-300.0,ahorro
2021-06-29,-100.0,ahorro
2021-06-07,-378.42,ahorro
2021-06-01,-300.0,ahorro
2021-05-01,-256.77,ahorro
2021-04-15,-1000.0,ahorro
2021-04-03,-250.0,ahorro
2021-03-02,-300.0,ahorro
2022-07-29,-1300.0,ahorro
2022-06-30,-800.0,ahorro
2022-06-08,-20.0,ahorro
2023-08-01,-85.0,ahorro
2023-08-01,-1000.0,ahorro
2023-07-03,-500.0,ahorro
2023-06-06,-700.0,ahorro
2023-05-01,-650.0,ahorro
2021-02-26,-600.0,ahorro
2021-02-03,-500.0,ahorro
2022-12-08,-500.0,ahorro
2022-12-01,-800.0,ahorro
2022-12-01,-450.0,ahorro
2022-11-01,-200.0,ahorro
2023-12-05,-1150.0,ahorro





























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































2022-09-09,93.79,ingresos
2024-07-27,-671.78,ingresos
2024-10-05,108.04,ingresos
2021-09-12,57.45,ingresos
2021-12-27,2880.53,ingresos
2022-12-29,850.24,ingresos
2020-09-14,687.38,ingresos
2022-10-03,950.57,ingresos
2020-03-01,101.6,ingresos
2023-08-13,17.39,ingresos
2023-04-02,15.68,ingresos
2021-11-10,119.54,ingresos
2021-03-04,1998.78,ingresos
2022-11-13,131.26,ingresos
2025-02-28,109.42,ingresos
2024-07-16,124.5,ingresos
2024-03-24,141.68,ingresos
2021-04-28,-205.28,ingresos
2022-10-08,937.59,ingresos
2024-09-09,743.13,ingresos
2023-05-29,496.55,ingresos
2024-07-21,107.81,ingresos
2022-06-29,183.4,ingresos
2022-07-23,647.42,ingresos
2024-08-16,785.01,ingresos
2022-12-04,-96.82,ingresos
2023-06-14,79.07,ingresos
2023-04-07,502.72,ingresos
2023-06-09,646.98,ingresos
2024-03-05,-101.05,ingresos
2019-08-17,670.05,ingresos
2022-11-07,553.1,ingresos
2025-02-28,77.24,ingresos
2022-03-27,392.51,ingresos
2021-07-17,132.87,ingresos
2019-10-16,94.2,ingresos
2022-03-08,414.24,ingresos
2020-06-30,796.2,ingresos
2024-09-18,77.62,ingresos
2023-07-05,-174.05,ingresos
2020-11-18,1691.73,ingresos
2023-07-02,2342.03,ingresos
2021-08-19,2243.91,ingresos
2022-08-18,15.36,ingresos
2023-08-31,138.7,ingresos
2021-12-14,140.11,ingresos
2024-05-31,22.07,ingresos
2024-09-15,65.51,ingresos
2023-10-03,60.75,ingresos
2019-12-11,102.9,ingresos
2020-12-29,893.62,ingresos
2024-10-23,74.71,ingresos
2023-06-14,15.5,ingresos
2022-01-06,1102.78,ingresos
2024-02-10,3.92,ingresos
2022-11-09,103.58,ingresos
2024-10-10,17.14,ingresos
2019-12-09,2129.45,ingresos
2022-04-22,389.88,ingresos
2024-10-13,87.98,ingresos
2022-04-18,706.77,ingresos
2024-02-23,-8.47,ingresos
2022-10-27,91.82,ingresos
2025-02-23,258.67,ingresos
2023-01-23,15.2,ingresos
2024-05-24,98.33,ingresos
2024-10-20,17.68,ingresos
2019-10-12,92.77,ingresos
2023-03-18,737.92,ingresos
2025-01-26,669.81,ingresos
2019-08-13,13.24,ingresos
2021-10-28,1.6,ingresos
2022-08-29,61.85,ingresos
2023-05-27,21.39,ingresos
2020-02-18,14.54,ingresos
2020-07-16,16.57,ingresos
2024-01-14,17.91,ingresos
2020-01-09,9.56,ingresos
2024-03-06,634.61,ingresos
2025-01-27,99.25,ingresos
2021-04-04,870.82,ingresos
2023-07-07,9.19,ingresos
2023-10-22,21.74,ingresos
2024-01-31,893.03,ingresos
2023-12-25,6.52,ingresos
2024-07-22,56.42,ingresos
2021-04-18,21.0,ingresos
2024-09-14,2031.17,ingresos
2024-07-31,884.79,ingresos
2019-05-31,3.38,ingresos
2021-07-01,116.0,ingresos
2020-02-04,1675.94,ingresos
2023-07-13,2514.96,ingresos
2025-01-03,-20.69,ingresos
2024-11-15,-0.54,ingresos
2023-04-14,831.46,ingresos
2023-02-06,141.03,ingresos
2019-07-07,263.24,ingresos
2023-05-15,88.33,ingresos
2022-03-18,169.76,ingresos
2024-03-23,22.6,ingresos
2021-05-04,17.78,ingresos
2024-06-05,67.32,ingresos
2023-04-06,139.72,ingresos
2024-08-18,74.44,ingresos
2019-09-15,2877.99,ingresos
2019-05-31,21.1,ingresos
2023-04-21,922.44,ingresos
2020-06-15,106.27,ingresos
2022-07-23,1699.89,ingresos
2021-03-26,11.69,ingresos
2024-09-03,66.1,ingresos
2021-05-15,-8.48,ingresos
2020-05-11,97.82,ingresos
2024-11-09,100.01,ingresos
2024-03-21,17.62,ingresos
2024-06-05,2191.29,ingresos
2022-09-13,703.1,ingresos
2024-08-05,750.88,ingresos
2024-08-27,123.36,ingresos
2023-10-18,23.83,ingresos
2019-10-16,24.6,ingresos
2024-05-05,673.18,ingresos
2020-03-23,28.43,ingresos
2022-09-20,651.32,ingresos
2021-03-22,615.37,ingresos
2024-08-30,815.73,ingresos
2021-07-16,1018.75,ingresos
2022-11-09,701.42,ingresos
2019-10-01,2605.22,ingresos
2022-11-10,129.07,ingresos
2019-11-18,2847.4,ingresos
2022-04-17,319.88,ingresos
2024-02-10,429.59,ingresos
2020-06-30,12.53,ingresos
2021-07-12,103.44,ingresos
2021-07-28,379.39,ingresos
2024-02-11,-153.43,ingresos
2022-06-02,19.92,ingresos
2022-06-24,154.37,ingresos
2020-10-13,15.85,ingresos
2019-08-08,2879.18,ingresos
2023-04-19,28.18,ingresos
2022-05-28,99.03,ingresos
2023-02-22,132.77,ingresos
2019-09-21,1431.29,ingresos
2020-09-13,-0.12,ingresos
2024-06-29,589.41,ingresos
2020-10-14,62.83,ingresos
2024-01-26,17.55,ingresos
2024-01-16,178.71,ingresos
2022-09-29,2834.75,ingresos
2022-05-04,-8.92,ingresos
2024-10-03,756.46,ingresos
2023-01-24,30.43,ingresos
2022-02-20,456.22,ingresos
2021-05-25,2658.02,ingresos
2024-04-14,677.16,ingresos
2019-09-07,115.83,ingresos
2020-08-21,2609.37,ingresos
2023-09-09,316.86,ingresos
2024-06-27,-321.19,ingresos
2021-04-18,429.28,ingresos
2024-01-12,496.93,ingresos
2024-01-13,18.89,ingresos
2024-10-04,76.04,ingresos
2022-02-25,924.64,ingresos
2022-09-19,386.35,ingresos
2024-10-04,58.57,ingresos
2024-09-26,103.6,ingresos
2024-08-01,21.7,ingresos
2023-12-03,55.22,ingresos
2024-06-10,816.5,ingresos
2021-06-18,1333.76,ingresos
2025-02-28,96.73,ingresos
2023-06-14,1089.78,ingresos
2022-11-27,91.2,ingresos
2023-10-10,174.84,ingresos
2024-03-02,151.62,ingresos
2020-12-13,841.88,ingresos
2021-10-24,8.61,ingresos
2023-03-12,140.31,ingresos
2025-01-20,65.8,ingresos
2021-11-25,389.99,ingresos
2022-01-09,102.26,ingresos
2024-02-12,649.88,ingresos
2024-03-12,106.4,ingresos
2021-06-23,-208.61,ingresos
2020-06-18,19.33,ingresos
2019-07-06,2482.01,ingresos
2025-02-28,96.65,ingresos
2025-02-28,114.6,ingresos
2024-11-27,137.08,ingresos
2024-08-20,3100.89,ingresos
2021-08-03,18.91,ingresos
2023-05-29,352.64,ingresos
2024-08-04,33.8,ingresos
2022-07-25,82.88,ingresos
2022-10-24,118.27,ingresos
2024-03-12,2685.91,ingresos
2024-07-12,20.14,ingresos
2024-03-15,146.27,ingresos
2020-06-07,-16.37,ingresos
2023-03-02,138.75,ingresos
2021-09-26,1109.34,ingresos
2022-10-24,104.81,ingresos
2023-08-13,74.48,ingresos
2022-08-03,501.84,ingresos
2024-04-10,16.75,ingresos
2024-07-13,13.53,ingresos
2020-03-19,2429.09,ingresos
2021-08-20,2146.96,ingresos
2024-02-24,77.96,ingresos
2024-12-12,72.99,ingresos
2022-11-06,20.43,ingresos
2023-01-31,542.27,ingresos
2021-01-21,422.9,ingresos
2023-01-15,589.66,ingresos
2021-07-07,91.2,ingresos
2020-08-11,424.16,ingresos
2022-02-26,112.11,ingresos
2023-01-12,724.92,ingresos
2023-11-21,1708.91,ingresos
2023-02-03,531.56,ingresos
2022-05-06,15.52,ingresos
2021-04-23,757.52,ingresos
2024-03-01,25.0,ingresos
2025-02-08,126.48,ingresos
2024-04-22,620.95,ingresos
2024-04-29,2845.25,ingresos
2024-03-22,294.04,ingresos
2024-03-26,1058.9,ingresos
2022-06-09,109.06,ingresos
2020-12-30,-42.6,ingresos
2020-01-03,2824.41,ingresos
2024-03-20,557.51,ingresos
2022-12-31,24.17,ingresos
2021-10-31,948.01,ingresos
2023-07-17,724.25,ingresos
2020-05-14,2269.51,ingresos
2024-01-21,21.66,ingresos
2021-09-17,19.09,ingresos
2023-02-08,2531.18,ingresos
2021-05-04,29.81,ingresos
2023-01-10,21.05,ingresos
2021-10-27,2299.88,ingresos
2023-05-16,128.15,ingresos
2021-03-16,13.72,ingresos
2022-07-26,14.39,ingresos
2023-10-10,19.18,ingresos
2024-11-10,150.76,ingresos
2022-05-12,774.06,ingresos
2024-04-04,1125.57,ingresos
2022-05-02,18.09,ingresos
2024-07-08,885.39,ingresos
2022-12-12,225.69,ingresos
2023-01-11,604.61,ingresos
2024-08-02,17.34,ingresos
2020-11-12,133.62,ingresos
2021-02-11,74.12,ingresos
2022-07-24,154.38,ingresos
2023-04-28,109.39,ingresos
2025-02-18,119.78,ingresos
2021-04-22,875.7,ingresos
2019-05-31,-14.98,ingresos
2021-05-01,408.53,ingresos
2021-04-14,1.29,ingresos
2024-03-20,82.71,ingresos
2020-07-25,468.39,ingresos
2024-05-29,571.38,ingresos
2024-12-24,145.89,ingresos
2023-02-13,129.47,ingresos
2019-07-18,2603.55,ingresos
2023-08-13,77.28,ingresos
2023-12-04,39.1,ingresos
2024-08-10,898.94,ingresos
2024-12-09,94.12,ingresos
2024-02-07,2599.57,ingresos
2023-10-21,140.43,ingresos
2023-04-08,468.6,ingresos
2024-08-28,18.99,ingresos
2021-10-15,814.72,ingresos
2022-02-08,757.77,ingresos
2024-01-27,55.69,ingresos
2021-01-23,123.14,ingresos
2020-03-02,2658.86,ingresos
2020-12-20,910.54,ingresos
2022-06-22,22.62,ingresos
2023-04-25,419.22,ingresos
2022-06-25,1028.88,ingresos
2021-11-16,127.64,ingresos
2024-11-13,683.94,ingresos
2022-01-09,30.52,ingresos
2024-02-07,2.79,ingresos
2021-06-17,364.44,ingresos
2024-03-23,121.27,ingresos
2022-05-25,15.15,ingresos
2021-10-04,12.98,ingresos
2023-05-16,154.74,ingresos
2022-09-09,93.79,ingresos
2024-07-27,-671.78,ingresos
2024-10-05,108.04,ingresos
2021-09-12,57.45,ingresos
2021-12-27,2880.53,ingresos
2022-12-29,850.24,ingresos
2020-09-14,687.38,ingresos
2022-10-03,950.57,ingresos
2020-03-01,101.6,ingresos
2023-08-13,17.39,ingresos
2023-04-02,15.68,ingresos
2021-11-10,119.54,ingresos
2021-03-04,1998.78,ingresos
2022-11-13,131.26,ingresos
2025-02-28,109.42,ingresos
2024-07-16,124.5,ingresos
2024-03-24,141.68,ingresos
2021-04-28,-205.28,ingresos
2022-10-08,937.59,ingresos
2024-09-09,743.13,ingresos
2023-05-29,496.55,ingresos
2024-07-21,107.81,ingresos
2022-06-29,183.4,ingresos
2022-07-23,647.42,ingresos
2024-08-16,785.01,ingresos
2022-12-04,-96.82,ingresos
2023-06-14,79.07,ingresos
2023-04-07,502.72,ingresos
2023-06-09,646.98,ingresos
2024-03-05,-101.05,ingresos
2019-08-17,670.05,ingresos
2022-11-07,553.1,ingresos
2025-02-28,77.24,ingresos
2022-03-27,392.51,ingresos
2021-07-17,132.87,ingresos
2019-10-16,94.2,ingresos
2022-03-08,414.24,ingresos
2020-06-30,796.2,ingresos
2024-09-18,77.62,ingresos
2023-07-05,-174.05,ingresos
2020-11-18,1691.73,ingresos
2023-07-02,2342.03,ingresos
2021-08-19,2243.91,ingresos
2022-08-18,15.36,ingresos
2023-08-31,138.7,ingresos
2021-12-14,140.11,ingresos
2024-05-31,22.07,ingresos
2024-09-15,65.51,ingresos
2023-10-03,60.75,ingresos
2019-12-11,102.9,ingresos
2020-12-29,893.62,ingresos
2024-10-23,74.71,ingresos
2023-06-14,15.5,ingresos
2022-01-06,1102.78,ingresos
2024-02-10,3.92,ingresos
2022-11-09,103.58,ingresos
2024-10-10,17.14,ingresos
2019-12-09,2129.45,ingresos
2022-04-22,389.88,ingresos
2024-10-13,87.98,ingresos
2022-04-18,706.77,ingresos
2024-02-23,-8.47,ingresos
2022-10-27,91.82,ingresos
2025-02-23,258.67,ingresos
2023-01-23,15.2,ingresos
2024-05-24,98.33,ingresos
2024-10-20,17.68,ingresos
2019-10-12,92.77,ingresos
2023-03-18,737.92,ingresos
2025-01-26,669.81,ingresos
2019-08-13,13.24,ingresos
2021-10-28,1.6,ingresos
2022-08-29,61.85,ingresos
2023-05-27,21.39,ingresos
2020-02-18,14.54,ingresos
2020-07-16,16.57,ingresos
2024-01-14,17.91,ingresos
2020-01-09,9.56,ingresos
2024-03-06,634.61,ingresos
2025-01-27,99.25,ingresos
2021-04-04,870.82,ingresos
2023-07-07,9.19,ingresos
2023-10-22,21.74,ingresos
2024-01-31,893.03,ingresos
2023-12-25,6.52,ingresos
2024-07-22,56.42,ingresos
2021-04-18,21.0,ingresos
2024-09-14,2031.17,ingresos
2024-07-31,884.79,ingresos
2019-05-31,3.38,ingresos
2021-07-01,116.0,ingresos
2020-02-04,1675.94,ingresos
2023-07-13,2514.96,ingresos
2025-01-03,-20.69,ingresos
2024-11-15,-0.54,ingresos
2023-04-14,831.46,ingresos
2023-02-06,141.03,ingresos
2019-07-07,263.24,ingresos
2023-05-15,88.33,ingresos
2022-03-18,169.76,ingresos
2024-03-23,22.6,ingresos
2021-05-04,17.78,ingresos
2024-06-05,67.32,ingresos
2023-04-06,139.72,ingresos
2024-08-18,74.44,ingresos
